username;giorno;mese;anno;orario;retweets;favorites;text;operatore;label
VALBER76;2014-11-30;2014-11;2014;18:10;0;0;@ VodafoneIT zona San Quirino(Pordenone) è da sabato che linea mobile funziona a singhiozzo!Si prende male e in poche zone!Ciao, Paolo;VODAFONE;D
fabiofr;2014-11-30;2014-11;2014;17:42;0;0;@ VodafoneIT dopo appena una settimana dal vostro intervento tecnico, ho di nuovo connessione lentissima sull'ipad. Potete intervenire?;VODAFONE;D
GianlucaGuardo;2014-11-30;2014-11;2014;01:34;0;0;@ VodafoneIT vi ho inviato un DM per un disservizio di rete.;VODAFONE;D
Zanna_13;2014-11-29;2014-11;2014;22:43;0;0;@ VodafoneIT Buonasera e grazie per la disponibilità. In questo momento la connessione è regolare. In caso di nuovi problemi vi contatterò.;VODAFONE;D
Zanna_13;2014-11-29;2014-11;2014;15:23;0;0;@ VodafoneIT Buongiorno. Da ieri non ho più linea 3g/h/h+ nella città in cui mi trovo (Parabiago, MI). È un problema temporaneo?;VODAFONE;D
_mark2502_;2014-11-29;2014-11;2014;12:15;0;0;@ VodafoneIT 30 minuti fa sono stato contattato per passare a Vodafone con la Special 1000!È caduta la linea!Perchè non richiamano?sono H3G;VODAFONE;D
0rlac;2014-11-29;2014-11;2014;12:05;0;0;@ VodafoneIT Ho riscontato una notevole lentezza in download in 4G da lunedì, queste sono le differenze tra LTE e H+pic.twitter.com/xXb3bCZDQF;VODAFONE;D
BlueGoblin;2014-11-29;2014-11;2014;10:38;0;0;@ VodafoneIT ad esempio da Reggio Emilia AV a Rogoredo su linea AV # gprs # digitaldivide;VODAFONE;D
AlexLucianoMayT;2014-11-29;2014-11;2014;10:03;0;0;@ VodafoneIT A più di 24 ore di distanza dalla avvenuta MNP l'Area Clienti è ancora disallineata. Potete risolvere? Grazie.;VODAFONE;D
MatteoBusillo;2014-11-28;2014-11;2014;18:46;0;0;@ VodafoneIT segnala che hanno problemi con la rete 3G nella zona di Milano.;VODAFONE;D
88dantia;2014-11-28;2014-11;2014;18:42;0;0;@ VodafoneIT appena risolto grazie, inammissibile però dover richiamare più volte! Grazie buon lavoro;VODAFONE;D
88dantia;2014-11-28;2014-11;2014;18:30;0;0;@ VodafoneIT contattarvi è un'impresa, l'operatore quando ti richiama fa cadere la linea! Che dire: poca professionalità;VODAFONE;D
DanieleMiozzo;2014-11-28;2014-11;2014;18:05;0;0;@ VodafoneIT mi hanno attivato la linea e son connesso con iphone in wifi ma l app per gestire la vodastation mi da non connesso??Please help;VODAFONE;D
giuseppinalong1;2014-11-28;2014-11;2014;15:14;0;0;@ VodafoneIT Mi hanno richiamato,mi hanno detto di attendere l'attivazione della sim e di chiamare il 42995 ma questo numero non funziona;VODAFONE;D
Nutchji;2014-11-28;2014-11;2014;12:34;0;0;@ VodafoneIT Dalle 8 di questa mattina, la connessione o è assente o EDGE con bassa ricezione, normalmente prendo 3G a piena ricezione.Grazie;VODAFONE;D
fabiaiz;2014-11-28;2014-11;2014;11:38;0;0;@ VodafoneIT Ciao continuo a ricevere chiamate da vostri Call center a tutte le ore sul fisso vodafone casa, potete bloccarle?;VODAFONE;D
s4lazar;2014-11-28;2014-11;2014;11:12;0;0;@ VodafoneIT ciao mi é stata attivata oggi la vostra Sim però non mi va internet come mai?;VODAFONE;D
Nutchji;2014-11-28;2014-11;2014;09:48;0;0;@ VodafoneIT Ciao, ho problemi di connessione con la rete mobile in zona Ripatransone(AP) ci sono guasti? o ci sono dei lavori in corso? thx;VODAFONE;D
Sardiniaandmore;2014-11-28;2014-11;2014;09:33;0;1;@ VodafoneIT Buongiorno, vorrei sapere come fare per non ricevere più chiamate commerciali.In 2 gg ne ho ricevuto tante da numeri anonimi;VODAFONE;D
PierfranDeMarco;2014-11-28;2014-11;2014;08:17;0;0;@ VodafoneIT confermo la segnalazione di ieri sera sulla mancanza di linea a Maratea (Pz) # tw190;VODAFONE;D
nmasini1;2014-11-27;2014-11;2014;23:24;0;0;@ VodafoneIT salve mi chiamo Nicoletta Masini.ieri sono stata contattata da voi per ultimare la portabilita' ma è andata via la linea.;VODAFONE;D
nmasini1;2014-11-27;2014-11;2014;23:13;0;0;@ VodafoneIT ieri sn stata chiamata da un vostro operatore ma è andata via la linea. Vorrei sapere a che punto la portabilità del mio numero;VODAFONE;D
thechemiota;2014-11-27;2014-11;2014;22:49;0;0;@ VodafoneIT # tw190 in azienda manifestiamo problemi di connettività da lunedì 24.;VODAFONE;D
PierfranDeMarco;2014-11-27;2014-11;2014;21:55;0;0;@ VodafoneIT volevo segnalare la mancanza di segnale nella città di Maratea;VODAFONE;D
s4lazar;2014-11-27;2014-11;2014;21:43;0;0;@ VodafoneIT una vostra call center mi disse che nel mio comune avevo la copertura 4g e io quindi deciso di passare ora mi accorgo che non ce;VODAFONE;D
LucaLombroso;2014-11-27;2014-11;2014;21:11;0;1;@ VodafoneIT già chiamato 190,operatrice cortese ma problema non risolto.niente 3G su due SIM che ho. Luca@lombroso.it;VODAFONE;D
AndreaDraghetti;2014-11-27;2014-11;2014;20:48;0;0;@ VodafoneIT Castel del Rio (BO) è completamente senza segnale telefonico! No Rete! Potete aprire una segnalazione? Grazie!;VODAFONE;D
cristinacorte10;2014-11-27;2014-11;2014;20:44;0;0;@ VodafoneIT buonasera, ho attiva la Smart 200 che nonostante abbia fatto una ricarica sembrerebbe non attiva e internet non funziona!helpp;VODAFONE;D
immemor60;2014-11-27;2014-11;2014;17:12;0;0;@ VodafoneIT come fate a chiamarmi che non c'è rete, sembra sia caduta l'antenna del ripetitore;VODAFONE;D
IleniaVallieri;2014-11-27;2014-11;2014;17:10;0;0;@ VodafoneIT # tw190 ho un problema con la chiavetta internet. Lampeggia il rosso ma poi si spegne, non permettendomi la connessione.;VODAFONE;D
luca_bandini;2014-11-27;2014-11;2014;16:34;0;0;@ VodafoneIT ho unlimited under 30, non mi funziona il 4G va solo in hspa +....come si risolve? Ho un note 4 compatibile col 4g;VODAFONE;D
LcLuna282;2014-11-27;2014-11;2014;16:02;0;0;@ VodafoneIT salve nn riesco a comunicare con voi privatamente:ho problemi di connessione, scrivo da Grottaminarda (Avellino);VODAFONE;D
s4lazar;2014-11-27;2014-11;2014;15:51;0;0;@ VodafoneIT ciao a Rosignano solvay c'è la copertura 4g vero?;VODAFONE;D
annadisa;2014-11-27;2014-11;2014;14:59;0;0;@ VodafoneIT potete chiamare ora, grazie;VODAFONE;D
HopeToMeet1D_;2014-11-27;2014-11;2014;13:31;0;0;@ VodafoneIT Como centro campo instabile da giorni. arriva segnalazione chiamata non arrivata. Se arriva non si sente. Mai avuto problemi.;VODAFONE;D
TuttoAndroid;2014-11-27;2014-11;2014;12:28;0;1;@ VodafoneIT annuncia # VodafoneSmartTab4G un 8 pollici con 4G e 7GB di internet 4G x 1 annopic.twitter.com/lDdt2DL8AH;VODAFONE;D
_TechDifferent_;2014-11-27;2014-11;2014;12:24;0;1;@ VodafoneIT potenzia la sua rete mobile e da oggi fa partire il # 4G+ in 80 città... Velocità di 225Mbps e chiamate # VoLTE su MI-RM-Ivrea;VODAFONE;D
Kaio_70;2014-11-27;2014-11;2014;12:19;0;0;"@ VodafoneIT Attivare in bolletta ""Relax Super Internet"" senza richiesta dell'abbonato non lo trovo molto corretto. Effettuata richiesta rimb";VODAFONE;D
DiegoBarbera84;2014-11-27;2014-11;2014;12:15;0;1;@ VodafoneIT con la tecnologia VoLTE chiamate in alta definizione e contemporaneamente scambio di filepic.twitter.com/mIYcqS7K3M;VODAFONE;D
TuttoAndroid;2014-11-27;2014-11;2014;12:09;0;0;"@ VodafoneIT 4G+ miglior copertura generale anche a ""bordo cella"";;@;;""537926280671666176";VODAFONE;D
immemor60;2014-11-27;2014-11;2014;11:24;0;0;@ VodafoneIT la rete a Volta Mantovana provincia di Mantova non funziona, siamo isolati # tw190;VODAFONE;D
cespyspanish;2014-11-27;2014-11;2014;09:28;0;0;@ VodafoneIT È normale che vostri operatori commerciali, a sentire che l'intestatario della linea non c'è, mi sbattano il telefono in faccia?;VODAFONE;D
mfalcon73;2014-11-26;2014-11;2014;17:44;0;0;@ VodafoneIT copertura attuale ed entro il 2016! Quando si parla di Global Partner, sappiamo su chi contare.pic.twitter.com/6OktzOG9fC;VODAFONE;D
mfalcon73;2014-11-26;2014-11;2014;17:25;0;0;@ VodafoneIT ha la più ampia copertura sulla rete 4G e poi entro marzo 2015 arriva il 4G+?pic.twitter.com/Ztc3EZoV3I;VODAFONE;D
Dave_Official;2014-11-26;2014-11;2014;16:53;0;0;@ VodafoneIT perché riscontro sempre problemi nella navigazione web mobile? Sono settimane che anche essendo in 3G la connessione è pessima!;VODAFONE;D
Fexys;2014-11-26;2014-11;2014;14:59;0;0;@ VodafoneIT Salve, vorrei contattarvi telefonicamente. La chiamata al 190 da linea Wind è gratuita?;VODAFONE;D
maxciociola;2014-11-26;2014-11;2014;14:17;0;0;@ VodafoneIT è da genii non avere software per la internet key su Yosemite….. # fail;VODAFONE;D
barchina63;2014-11-26;2014-11;2014;11:56;0;0;@ VodafoneIT il DISSERVIZIO avuto da questa azienda è pazzesco;VODAFONE;D
iGian96;2014-11-26;2014-11;2014;10:23;0;0;@ VodafoneIT ho riavviato il dispositivo più volte e ho disattivato il blocco, ma ancora internet non si connette nemmeno.;VODAFONE;D
split76ers;2014-11-26;2014-11;2014;09:34;0;0;"@ VodafoneIT Buongiorno. Il 12/11 aperto TTM 4570276; Il 20/11 sollecito con TTM 4602103. Dal 7 è sparito il segnale 3G. Potete far qualcosa?";VODAFONE;D
danielepapucci;2014-11-26;2014-11;2014;08:16;0;1;@ VodafoneIT alla grande in umtspic.twitter.com/xdexaZprWi;VODAFONE;D
tidusquall17;2014-11-26;2014-11;2014;07:36;0;0;@ VodafoneIT salve, nella mia città è arrivato il 4G. Cosa si intende per copertura parziale?;VODAFONE;D
lollo22387;2014-11-25;2014-11;2014;21:54;0;1;@ VodafoneIT # vodafone anche oggi pessima nella mia zona.. Mi segnalano la stessa cosa diversi amici e colleghi. Internet NON VA!;VODAFONE;D
marco_malte;2014-11-25;2014-11;2014;19:34;0;0;@ VodafoneIT oggi per un problema da poco sono stato tutta la mattina al telefono col vs call center e ad adesso non ho risolto ancora nulla;VODAFONE;D
wizavatar;2014-11-25;2014-11;2014;18:12;0;0;@ VodafoneIT numero segnalazione: jap-bqtc-95145 ,sarebbe bello ogni tanto essere ricontattati.Ho attive: Unlimited internet,vodafone special;VODAFONE;D
25091264;2014-11-25;2014-11;2014;18:00;0;0;"@ VodafoneIT -->volte mi hanno chiamato e 2volte hanno ripetuto che se non cambiavo modem quello che ho ""alla fine""non avrebbe più funzionato";VODAFONE;D
Romanoofh;2014-11-25;2014-11;2014;17:42;0;0;@ VodafoneIT problemi con il passaggio a Vodafone. Come si fa a parlare con un operatore? Sono con il cellulare e non ho telefono fisso;VODAFONE;D
annadisa;2014-11-25;2014-11;2014;15:25;0;0;@ VodafoneIT scusate eh ma vi ho appena detto che la scheda non è stata attivata quindi dove mi chiamate? Lasciamo perdere;VODAFONE;D
DirisoChristian;2014-11-25;2014-11;2014;11:59;0;0;@ VodafoneIT buondi.Ci sono problemi o disservizi nella zona di Ventimiglia/Sanremo?Non riesco ad accedere alla rete ne in 3g che 2.grazie;VODAFONE;D
andreafesta;2014-11-25;2014-11;2014;11:18;0;0;@ VodafoneIT oggi si è completata la mnp di un mio numero in Vodafone. Non riesco a chiamare: perchè???;VODAFONE;D
ZiettaBarbara;2014-11-25;2014-11;2014;09:05;0;0;@ VodafoneIT # tw190 ancora problemi sulla rete a Lungavilla! Non riesco nè a chiamare nè a ricevere! Help! Grosso disagio!;VODAFONE;D
simospa;2014-11-25;2014-11;2014;09:00;0;0;@ VodafoneIT da stamattina segnale assente in Breia (VC), come sempre sarà un guasto. Potete verificare? Grazie.;VODAFONE;D
ZiettaBarbara;2014-11-25;2014-11;2014;08:36;0;0;@ VodafoneIT Problemi ad effettuare ricevere chiamate a LUNGAVILLA, (ancora!!)...;VODAFONE;D
marcofiore93;2014-11-24;2014-11;2014;22:38;0;0;@ VodafoneIT Salve, faccio riferimento alla mia linea mobile.;VODAFONE;D
lollo22387;2014-11-24;2014-11;2014;18:33;0;0;@ VodafoneIT # vodafone perché non funziona la rete internet? Improvvisamente non funziona più;VODAFONE;D
nikonix1990;2014-11-24;2014-11;2014;16:32;0;0;@ VodafoneIT si anche dopo riavvio (tutti i cellulari in azienda erano senza segnale)... Ora tornato stabile da circa 30 min, grazie! # tw190;VODAFONE;D
lottavanana;2014-11-24;2014-11;2014;15:09;0;0;@ VodafoneIT doveva contatt un operatore dietro segnalazione perché da fine settembre non è ancora stata attivata linea fissa.. news? # tw190;VODAFONE;D
nikonix1990;2014-11-24;2014-11;2014;13:48;0;0;@ VodafoneIT # tw190 la zona di CastelGoffredo (MN) è da circa due ore senza copertura di rete mobile. Siete a conoscenza del problema? Grazie;VODAFONE;D
gatta_molesta;2014-11-24;2014-11;2014;12:09;1;2;@ VodafoneIT anche la pazienza di un santo con voi nn è sufficiente!! Se nn sono interessata BASTA chiamare sul fisso di casa # rompipalle;VODAFONE;D
caesargre;2014-11-24;2014-11;2014;12:01;0;0;@ VodafoneIT ho questa. Ps: l'app non funziona più per quanto riguarda ha linea fissa.pic.twitter.com/eNOoyxEwst;VODAFONE;D
SPOSESTILE;2014-11-24;2014-11;2014;10:59;0;0;@ VodafoneIT # tw190 continuiamo a ricevere chiamate dal vostro numero assistenza 3472002599 ma ogni volta che rispondiamo cade la linea;VODAFONE;D
bellinipaolo1;2014-11-23;2014-11;2014;17:21;0;0;@ VodafoneIT salve sono bellini paolo la linea non funziona;VODAFONE;D
AryKoda;2014-11-23;2014-11;2014;16:01;0;0;@ VodafoneIT Ho disattivato InternetGoSpecial da chiavetta che ho da + di 2 anni, per la sim? O basta non usare, essendo a consumo adesso?;VODAFONE;D
Reddo_it;2014-11-23;2014-11;2014;12:50;0;0;@ VodafoneIT non male il taglio da 5Gb per internet :) Se mi date anche la possibilità di selezionare quello da 2Gb non sarebbe male :D;VODAFONE;D
bellinipaolo1;2014-11-22;2014-11;2014;21:00;0;0;@ VodafoneIT ridatemi internet;VODAFONE;D
PrescillaG_;2014-11-22;2014-11;2014;16:37;0;0;@ VodafoneIT l'iphone 4s funziona se metto una sim TIM va benissimo, sono senza internet e purtroppo io lavoro tramite un'app anche nel we;VODAFONE;D
PrescillaG_;2014-11-22;2014-11;2014;16:36;0;0;@ VodafoneIT internet non va da ieri, quando ho attivato (su consiglio di 1 op) extra 2gb, ho spento riacceso, ripristinato imp rete;VODAFONE;D
DavCorradini;2014-11-22;2014-11;2014;15:14;0;0;@ VodafoneIT Ciao! La SIM è TIM, però ricevo continuamente vostri SMS con promozioni per il ritorno in VF o per la linea fissa.;VODAFONE;D
dyingforkyumin;2014-11-22;2014-11;2014;12:38;0;0;@ VodafoneIT no, non ce l'ho.. Mia sorella ha avuto lo stesso problema un paio di giorni fa ma l'avete sistemato senza chiamare..;VODAFONE;D
MarcoKamillo;2014-11-22;2014-11;2014;12:37;0;0;@ VodafoneIT BuonG ho dei problemi con la linea 3G impiega molto tempo a connettersi, in 4G e in E nessun problema, possiedo un iPhone;VODAFONE;D
dyingforkyumin;2014-11-22;2014-11;2014;12:28;0;0;@ VodafoneIT ti posso dare il numero ma non posso ricevere chiamate essendo sotto con il credito e per di più all'estero.;VODAFONE;D
dyingforkyumin;2014-11-22;2014-11;2014;12:17;0;0;@ VodafoneIT no, la sim non è scaduta ma sono all'estero e mi si sono rinnovate le opzioni messaggi ed internet un paio di volte e +;VODAFONE;D
iagomemo;2014-11-22;2014-11;2014;10:42;0;0;@ VodafoneIT Buongiorno.Cliente 1.14347905. E' possibile riconsiderare l'addebito-70€-per connessione tramite internetkey con apn errato? grz;VODAFONE;D
dyingforkyumin;2014-11-22;2014-11;2014;08:56;0;0;@ VodafoneIT salve, ho un problema. Sono all'estero e dal web non riesco a ricaricare e per questo mi è stato disattivato il piano internet+;VODAFONE;D
GiuGiu1986;2014-11-21;2014-11;2014;22:46;0;0;@ VodafoneIT nel comune di Neirone (Ge) e nei comuni vicini siamo per l'ennesima volta senza copertura di rete.sta diventando insostenibile!;VODAFONE;D
azafuserock;2014-11-21;2014-11;2014;20:56;0;0;@ VodafoneIT funzioni e per usare internet, sullo smartphone intendo, devo andare in modalità gsm. Grazie.;VODAFONE;D
altito87;2014-11-21;2014-11;2014;20:48;0;0;@ VodafoneIT faccio riferimento al mobile perchè non posso mettere una linea fissa..quindi volevo sapere se i router 3g/4g sono configurabili;VODAFONE;D
Laura__Vittoria;2014-11-21;2014-11;2014;20:07;0;0;@ VodafoneIT due giorni senza chiamate! mi stavo preoccupando che aveste fatto il vostro lavoro! # stalker # vodafone;VODAFONE;D
arghlunnis;2014-11-21;2014-11;2014;19:22;0;0;@ VodafoneIT ho ricevuto la linea alle ore 18.00, grazie mille per la disponibilità in ogni caso! Siete i migliori!;VODAFONE;D
Rory_Booklover;2014-11-21;2014-11;2014;17:53;0;0;@ VodafoneIT >10€ spesi, visto che ho perso un giorno della mia VF special (che pago regolarmente ogni mese). Delusa dal disservizio!;VODAFONE;D
Anna_nan;2014-11-21;2014-11;2014;16:47;0;0;@ VodafoneIT il mio telefono non funziona da ore, fate qualcosa?;VODAFONE;D
alelomi;2014-11-21;2014-11;2014;15:31;0;0;@ VodafoneIT mi contattate DM per info abbonam su internet flat business? Grazie;VODAFONE;D
mammagatta77;2014-11-21;2014-11;2014;14:37;0;0;@ VodafoneIT come posso sapere se la mia sim è 4g senza estrarla dal telefono (impresa pressoché impossibile?) grazie;VODAFONE;D
iagomemo;2014-11-21;2014-11;2014;14:13;0;0;@ VodafoneIT si. una differente internet key è usb a differenza di quella acquistata con la sim che è invece wifi;VODAFONE;D
mathyuone;2014-11-21;2014-11;2014;13:41;0;0;@ VodafoneIT come faccio a rinnovare internet 1 anno 3gb con rinnovo autom.disattivato?;VODAFONE;D
mathyuone;2014-11-21;2014-11;2014;13:33;0;0;@ VodafoneIT ho internet un anno 3 gb che mi scade a dicembre,ho disattivato il rinnovo automatico come faccio per riattivarlo a 69 euro?;VODAFONE;D
mathyuone;2014-11-21;2014-11;2014;13:26;0;0;@ VodafoneIT internet un anno 3gb che mi scade il 19 dicembre,per sbaglio ho disattivato il rinnovo automatico come faccio a riattivarlo?;VODAFONE;D
DaniloLapice;2014-11-21;2014-11;2014;13:11;0;0;@ VodafoneIT ci ho provato ma non mi chiamare e non rispondono alla mia mail :(;VODAFONE;D
_MaStiCa_;2014-11-21;2014-11;2014;11:34;0;0;@ VodafoneIT grazie !! Devo chiamare per sapere se compatibile con il mio piano;VODAFONE;D
UnoDiSinistra;2014-11-21;2014-11;2014;11:32;0;0;@ VodafoneIT Ci vuole molto per essere ricontatto per il problema sulla linea fissa????;VODAFONE;D
jacopobacchi;2014-11-21;2014-11;2014;10:40;0;0;@ VodafoneIT salve, continuo ad avere problemi con la rete 3G in zona Piola (il telefono è Config. correttamente). È connesso ma non carica;VODAFONE;D
Domenico_Russoo;2014-11-21;2014-11;2014;09:46;0;0;@ VodafoneIT buongiorno,ho un problema con pratica n a1900083, passato a vodafone con special 1000 e ricevuto sim non 4g e senza i 5 euro;VODAFONE;D
carlocolu;2014-11-21;2014-11;2014;09:45;0;0;@ VodafoneIT buon giorno, perchè non posso chiamare il 190 per avere assistenza, da un cell con altro operatore? che senso ha ? # tw190;VODAFONE;D
_MaStiCa_;2014-11-21;2014-11;2014;09:16;0;0;@ VodafoneIT ma buongiorno a Voi miei dolci datori di linea telefonica. Ok dopo sta sviolinata il 4G me lo regalate un mese in prova?;VODAFONE;D
iagomemo;2014-11-21;2014-11;2014;09:07;0;0;@ VodafoneIT Buongiorno.Cliente 1.14347905. E' possibile riconsiderare l'addebito-70€-per connessione tramite internetkey con apn errato? grz;VODAFONE;D
YuriTerzi;2014-11-21;2014-11;2014;02:33;0;0;"@ VodafoneIT Possibile che continua a cadermi sempre e da anni la linea mentre telefono con ""errore chiamata"" ? Ultimamente sta peggiorando!";VODAFONE;D
PD_Mattia;2014-11-20;2014-11;2014;19:13;0;0;@ VodafoneIT oggi mi è saltata la connessione un bel pò di volte anche se dava il 2 g non potevo navigare su internet, dovevo aspettare il 3g;VODAFONE;D
FazzoMetal;2014-11-20;2014-11;2014;19:11;0;0;@ VodafoneIT Buonasera! Vorrei segnalare che a Torino, zona Politecnico, la rete 3G ha prestazioni spesso pessime e copertura davvero scarsa;VODAFONE;D
marcofiore93;2014-11-20;2014-11;2014;16:24;0;0;@ VodafoneIT ho problemi di interruzioni sulla mia linea! Help me;VODAFONE;D
giacomodidio201;2014-11-20;2014-11;2014;16:11;0;0;@ VodafoneIT Vorrei attivare la 4G di Vodafone ma purtroppo nel mio comune non c'è copertura;VODAFONE;D
kissthepanda;2014-11-20;2014-11;2014;15:29;0;0;@ VodafoneIT ciao! Sono all'estero ed ho un problema a ricaricare (motivo per cui mi aveye disattivato l'opzione di internet per BlackBerry);VODAFONE;D
joaolaq;2014-11-20;2014-11;2014;13:09;0;0;@ VodafoneIT Tivoli terme non funziona più Vodafone, segnale a tratti e connessione internet nulla;VODAFONE;D
angelovalentini;2014-11-20;2014-11;2014;12:30;0;0;@ VodafoneIT @ FASTWEB basta mi sono rotto le palle,non potete chiamare tutti i santi giorni,sto bene con @telecomitalia # ecchecazzo;VODAFONE;D
fedeking90;2014-11-20;2014-11;2014;12:30;0;0;@ VodafoneIT Ho Vodafone Special.. Con 2GB di internet soltanto..;VODAFONE;D
MarcoBaietta;2014-11-20;2014-11;2014;11:47;0;0;@ VodafoneIT Buongiorno, da questa mattina assenza completa di rete 3g a Castel d'Azzano (Vr) e impossibilità anche di telefonare Vi risulta?;VODAFONE;D
slyandrew87;2014-11-20;2014-11;2014;11:43;0;0;@ VodafoneIT se gentilmente mi richiamate per il problema portabilità. Perché altrimenti passo a Tim;VODAFONE;D
AdrianaPaganuz;2014-11-20;2014-11;2014;11:16;0;0;@ VodafoneIT Ho la vodafone station. Sono senza linea voce e dati da 5gg. Mi stornate una parte di canone in proporzione al mancato servizio?;VODAFONE;D
Andreatonini;2014-11-20;2014-11;2014;10:33;0;0;@ VodafoneIT Ieri il cliente ho parlato con un operatore: hanno confermato che il problema era lato rete vodafone e alle 19.30 era risolto.;VODAFONE;D
FabiolaCio;2014-11-20;2014-11;2014;08:41;0;0;@ VodafoneIT salve ho un problema, ma non riesco a contattare un operatore perché cade sempre la linea.. :(;VODAFONE;D
andreafer1985;2014-11-19;2014-11;2014;19:29;0;0;@ VodafoneIT da un paio di giorni ho la linea di rete fissa lentissima, cosa posso fare?;VODAFONE;D
g_ossola;2014-11-19;2014-11;2014;17:17;0;0;@ VodafoneIT Ciao, ho i genitori anziani senza portab vecchio numero da 1 mese. Risultato dopo vari solleciti: adesso sono completam isolati;VODAFONE;D
slyandrew87;2014-11-19;2014-11;2014;15:08;0;0;@ VodafoneIT Caduta la linea coi vostri operatori. Se magari mi fate richiamare Grazie;VODAFONE;D
betone;2014-11-19;2014-11;2014;14:35;1;2;@ vodafoneIT da ieri internet non va in @ gummyindustries, dici che è un problema di @telecomitalia. potete fare la pace e ridarci l'internet?;VODAFONE;D
Soul86;2014-11-19;2014-11;2014;13:03;0;0;@ VodafoneIT buongiorno avete problemi di connessione 3G ad Arco,provincia di Trento?;VODAFONE;D
vicesig;2014-11-19;2014-11;2014;12:35;0;0;@ VodafoneIT problemi di connessione internet in via Altinate PD. H il tel segnala H+ ma non trasmette. Già riavviato;VODAFONE;D
alessandromarte;2014-11-19;2014-11;2014;11:00;0;0;@ VodafoneIT Ho Vodafone 4g da un mese ho problemi di copertura internet ho spesso la copertura E poco il 3G e assenza del 4g;VODAFONE;D
UnoDiSinistra;2014-11-19;2014-11;2014;09:03;0;0;"@ VodafoneIT Salve, ho un problema con il vodafone classic, quando tento di chiamare qualsiasi numero fisso mi da l'errore ""Imp.le collegare"";;@;;""534980143719391232";VODAFONE;D
PolpettaMannara;2014-11-18;2014-11;2014;21:04;0;0;@ VodafoneIT come sempre nell ultimo mese di sera non funziona la rete vodafone... che caz succede? Sono molto frustrato;VODAFONE;D
PolpettaMannara;2014-11-18;2014-11;2014;20:42;0;0;@ VodafoneIT da ormai un mese il segnale della rete internet praticamente non funziona ...che succede?;VODAFONE;D
SwimmerGirl_90;2014-11-18;2014-11;2014;17:37;0;0;@ VodafoneIT in realtà lo smartphone non mi serve, vorrei pagare di meno. E serve più internet # grazie;VODAFONE;D
flavioantonacci;2014-11-18;2014-11;2014;15:23;0;1;@ VodafoneIT linea ripristinata! Vi ringrazio per il servizio!pic.twitter.com/HA5MAGNs85;VODAFONE;D
katefranny;2014-11-18;2014-11;2014;13:35;0;0;@ VodafoneIT smartphone. Stamattina ho ricevuto chiamate ma adesso posso fare solo chiamate di emergenza.;VODAFONE;D
incricchi;2014-11-18;2014-11;2014;13:34;0;0;@ VodafoneIT la linea va a singhiozzo. Padova.;VODAFONE;D
gius_to;2014-11-18;2014-11;2014;12:39;0;0;@ VodafoneIT sul cellulare... credo 4 chiamate a settimana! nonostante già diversi mesi fa ho detto di nn essere interessato;VODAFONE;D
Manuela_Manelli;2014-11-18;2014-11;2014;12:35;0;0;@ VodafoneIT è una nuova linea... ho ricevuto un numero provvisorio 059 123456 ma non credo mi serva più. Vorrei solo sapere x la disdetta;VODAFONE;D
Dansword83;2014-11-18;2014-11;2014;11:42;0;0;@ VodafoneIT Si grazie, avrei bisogno perchè ho la linea inchiodata da settimane... che dati vi servono per controllare? # tw190;VODAFONE;D
macheansia;2014-11-18;2014-11;2014;10:22;0;0;@ VodafoneIT il tecnico ha portato il modem ma ora la linea quando viene attivata?;VODAFONE;D
Mden1982;2014-11-18;2014-11;2014;10:10;0;1;@ VodafoneIT prego è un vero piacere ora utilizzare internet infatti ho già ampliato il mio abbonamento con extra 2 Gb n1 Vodafone;VODAFONE;D
AndreGenoa1893;2014-11-17;2014-11;2014;23:41;0;0;@ VodafoneIT segnalo che a Gattorna (ge) non c'è' segnale da qualche ora....;VODAFONE;D
AVermount;2014-11-17;2014-11;2014;23:07;0;0;@ VodafoneIT ci dicono che domani arriverà la linea, altrimenti come facciano a sentire @ LaZanzaraR24 e @ cruciani ? LIFE is Now;VODAFONE;D
MaurizioPinto1;2014-11-17;2014-11;2014;19:37;0;0;@ VodafoneIT è un problema di tutti visto che sono in un hotel e la copertura è assente. Era x segnalazione;VODAFONE;D
Lugian975;2014-11-17;2014-11;2014;19:25;0;0;@ VodafoneIT ho capito... ma un giorno di disservizio e senza dare info mi sembra troppo. Vabbeh che siamo una regione di serie B.;VODAFONE;D
sliceoflife_86;2014-11-17;2014-11;2014;18:56;0;0;@ VodafoneIT ciao, sono da stamattina senza connessione 3g. È un problema solo mio? Cagliari;VODAFONE;D
nadietta_r;2014-11-17;2014-11;2014;18:49;0;0;@ VodafoneIT possibile che tutti i mesi mandate un sms per dire che ho quasi superato la soglia internet!?!? Anche se ho internet illimitato!;VODAFONE;D
m27887;2014-11-17;2014-11;2014;18:03;0;0;@ VodafoneIT durante chiamata cade la linea e due sms mi avvisano che ho finito minuti e credito. Perché non prima di scalare tutti i soldi?;VODAFONE;D
ilconfa;2014-11-17;2014-11;2014;18:01;0;0;@ vodafoneit e ho attivato 3 mesi di 4g gratis ma ancora non navigo in 4g, come mai? Ho copertura e già navigavo con la gigasummer;VODAFONE;D
asterB612;2014-11-17;2014-11;2014;17:54;0;0;@ VodafoneIT temo di aver cancellato qlcs dal mio cell e non ho più il wifi e non riesco a farlo funzionare più anche se l'icona c'è.;VODAFONE;D
